,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Position of  Teachers by Educational Qualification        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gender and Caste Distribution of Teachers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teachers Received In- service Training,,,,,,,,,,,,,,Professionally Trained Teachers,,Non-Teaching Assignment,
19,WEST BENGAL                                       ,1908,BIRBHUM                                           ,2012-13,10126,35,35,1249,4230,23,2441,0,634,147,0,55,0,25,19,0,2078,230,45,135,207,33,162,0,362,12,0,5,4,0,1,6,4046,79,0,4,11,2,9,186,3135,85,4,15,24,5,23,109,4077,171,34,974,1674,40,1198,1020,727,46,40,402,2067,33,929,138,81,19,1,13,58,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8354,304,75,1125,2745,48,1635,4074,108,4,288,1093,32,555,0,0,0,0,0,0,0,251,0,0,12,251,0,207,159,0,1,14,348,1,225,0,0,0,0,0,0,0,1548,6,6,129,588,1,332,476,4,0,46,226,0,130,414,10,0,27,138,0,87,111,6,0,4,36,1,8,6264,0,11,549,1128,12,973,2933,0,1,136,556,1,414,11984,331,15,4300
19,WEST BENGAL                                       ,1905,DAKSHIN DINAJPUR                                  ,2012-13,5662,0,82,500,3300,13,0,0,811,137,38,31,23,0,0,0,38,0,30,0,67,0,0,0,207,0,3,0,3,0,0,2,2755,35,15,7,9,0,0,0,1393,22,5,5,22,0,0,5,1777,75,102,316,1516,7,0,552,369,5,13,200,1123,4,0,128,9,0,3,0,41,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4055,111,89,441,2041,0,0,2455,26,52,87,672,11,0,0,0,0,0,1,0,0,1,0,4,3,342,0,0,0,0,5,0,334,2,0,0,0,0,0,0,0,0,934,16,10,84,512,0,0,404,6,7,16,211,0,0,268,4,1,16,127,0,0,127,2,3,6,44,1,0,2688,0,5,13,461,0,0,905,0,0,3,161,0,0,6176,351,16,2402
19,WEST BENGAL                                       ,1901,DARJILING                                         ,2012-13,3899,0,228,474,1245,37,637,0,619,171,195,23,0,151,51,0,0,0,0,0,0,0,0,0,334,6,3,1,3,3,1,13,1854,15,16,9,0,2,8,74,1260,45,52,10,20,25,13,65,791,75,203,340,612,78,386,133,74,30,141,119,485,77,205,78,19,0,5,1,30,3,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,64,213,305,686,68,391,2133,107,207,175,464,120,230,0,0,0,0,0,0,0,78,0,0,12,53,0,37,107,0,3,5,42,0,30,0,0,0,0,0,0,0,141,2,22,11,79,6,44,161,4,3,7,49,6,25,694,17,38,102,150,7,93,681,36,61,55,148,12,61,668,0,0,30,264,0,179,572,0,0,13,176,0,71,3956,131,12,1247
19,WEST BENGAL                                       ,1916,HAORA                                             ,2012-13,8542,27,164,696,9123,16,821,9,2964,583,599,92,43,8,0,23,138,55,49,29,77,0,0,0,392,35,21,10,12,0,0,17,2500,44,26,11,23,4,2,67,2920,108,37,29,76,2,11,282,4078,388,453,527,3860,10,398,1339,532,73,199,216,4168,8,309,580,67,10,25,8,131,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4938,255,300,528,4514,8,335,5550,403,461,273,3756,16,395,1,0,0,0,0,0,0,331,2,11,4,379,0,29,824,5,40,12,594,0,62,0,0,0,0,0,0,0,1025,20,9,41,926,1,68,574,42,24,32,766,3,97,150,3,2,2,233,0,22,111,18,5,1,124,1,16,3012,21,5,43,564,0,57,2098,3,5,34,563,0,91,12650,636,18,6219
19,WEST BENGAL                                       ,1912,HUGLI                                             ,2012-13,13711,114,377,871,7363,85,3690,0,1353,273,11,40,80,36,5,0,92,34,99,34,151,82,130,0,432,4,1,8,38,7,13,51,3502,27,20,16,101,13,51,360,3602,47,17,10,301,20,114,279,5341,223,200,598,3597,122,2014,1244,978,108,222,251,2798,36,1204,345,132,7,13,23,79,1,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8802,202,346,663,4200,143,1941,5114,212,123,243,2571,52,1441,71,2,4,0,143,4,49,508,3,6,23,305,3,177,661,2,8,16,375,1,217,0,0,0,0,0,0,0,1980,2,29,47,814,7,399,728,17,13,43,463,4,261,444,1,5,6,212,3,113,177,4,3,8,88,3,70,6209,8,60,80,689,4,463,3202,1,10,52,450,0,339,15750,685,18,4264
19,WEST BENGAL                                       ,1902,JALPAIGURI                                        ,2012-13,11825,23,129,1289,6021,0,1415,0,3338,902,298,77,0,166,15,0,243,42,15,90,120,0,31,0,597,46,10,9,9,1,2,64,4753,174,28,21,33,25,5,729,3426,241,61,13,57,43,24,333,4473,427,191,948,2088,62,555,2199,672,62,144,442,2156,35,414,299,58,16,6,5,42,0,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6623,456,239,1072,2872,76,592,7356,510,201,366,1513,90,420,0,0,0,0,0,0,0,636,1,2,7,702,0,164,791,0,0,11,1054,0,285,0,0,0,0,0,0,0,2669,66,34,356,1067,9,256,2383,63,21,101,603,9,184,691,135,15,37,205,3,49,958,168,31,15,153,3,48,2040,3,5,56,200,0,65,1302,7,0,6,134,0,73,10178,781,15,2271
19,WEST BENGAL                                       ,1903,KOCH BIHAR                                        ,2012-13,8393,70,170,1303,4371,60,1412,0,2079,108,49,33,0,0,29,0,384,35,21,47,111,22,186,0,488,13,5,14,21,0,0,16,3791,21,10,22,14,0,1,96,2582,20,16,17,18,6,13,38,3146,108,83,945,1571,35,728,1014,592,40,110,365,2009,25,593,160,75,5,4,5,27,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6605,167,134,1118,2645,49,933,4069,40,94,250,1015,17,410,0,0,0,0,0,0,0,121,5,9,8,414,9,137,61,1,3,7,408,7,147,0,0,0,0,0,0,0,2592,13,45,439,1014,13,365,1608,6,20,79,429,5,184,212,9,6,6,105,2,44,137,1,5,1,44,1,16,3928,3,11,203,684,14,318,2056,0,3,57,351,12,186,9262,294,16,8330
19,WEST BENGAL                                       ,1917,KOLKATA                                           ,2012-13,7328,95,1065,181,5776,86,2453,0,2136,1050,4108,170,851,105,30,0,134,93,76,26,47,11,64,0,89,15,11,0,6,0,0,9,1231,62,142,5,13,4,10,184,1717,157,233,30,66,20,15,162,4869,799,2366,231,2028,106,1146,776,934,187,2323,102,3876,69,1215,267,35,8,99,3,199,3,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3313,292,1246,155,2817,67,842,5562,936,3928,216,3371,135,1601,0,0,0,0,0,0,0,185,3,17,4,175,0,29,538,7,58,2,311,0,75,0,0,0,0,0,0,0,585,8,45,6,551,3,179,488,12,86,10,582,2,315,103,0,14,2,102,0,58,96,2,37,2,115,3,86,363,0,27,4,145,1,97,428,0,63,5,108,1,201,14292,327,18,1514
19,WEST BENGAL                                       ,1906,MALDAH                                            ,2012-13,10538,31,37,1136,4287,10,1227,0,5329,430,53,77,10,36,22,0,21,9,96,53,976,62,278,0,633,33,0,1,9,0,3,72,4578,76,3,2,29,0,5,948,3078,69,12,10,44,23,12,622,4444,213,96,813,2145,61,707,1522,847,63,53,423,2144,19,498,255,56,16,13,4,49,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7988,373,162,1042,3333,97,979,5648,97,15,211,1087,7,253,0,0,0,0,0,0,0,1085,0,5,6,450,2,139,1167,0,4,7,403,2,156,0,0,0,0,0,0,0,2091,31,11,155,693,25,212,1218,11,1,29,238,1,92,404,3,1,7,167,1,46,221,4,0,2,52,0,14,4870,1,6,59,486,16,269,3190,0,3,21,141,0,74,8121,390,16,5866
19,WEST BENGAL                                       ,1907,MURSHIDABAD                                       ,2012-13,20952,22,75,2751,8066,0,2767,0,3537,927,129,176,96,138,48,0,489,394,253,381,1243,160,236,0,438,67,1,2,5,0,1,52,7202,157,2,7,14,4,1,1495,5765,269,19,28,39,24,15,956,6800,642,191,2404,3519,150,1221,3062,1127,197,163,743,3924,74,960,962,39,7,8,5,48,3,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12006,994,284,2781,5891,196,1745,9365,345,100,408,1658,59,467,0,0,0,0,0,0,0,1966,3,41,68,934,22,456,1641,1,32,51,922,21,383,0,0,0,0,0,0,0,2340,34,11,159,1208,8,358,1053,14,7,66,389,2,144,420,13,4,17,205,0,75,161,8,0,9,58,1,17,9771,0,19,293,471,12,232,7262,0,8,55,203,6,97,15208,802,12,14781
19,WEST BENGAL                                       ,1910,NADIA                                             ,2012-13,12862,42,57,1224,9267,66,2137,0,2981,328,158,93,39,10,28,0,49,59,13,63,254,53,34,0,311,21,0,0,7,0,1,24,3092,41,0,9,12,0,1,337,3523,69,14,16,83,2,10,476,6397,239,134,909,3226,67,829,2872,967,56,77,418,3646,44,700,984,52,3,2,6,110,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7772,251,107,1053,4384,80,872,6507,178,120,299,2659,33,682,63,0,0,6,41,0,3,1081,0,0,13,1096,8,261,469,0,1,9,1380,8,381,0,0,0,0,0,0,0,2400,17,5,166,1237,9,265,1218,14,9,70,779,10,217,340,2,2,8,243,3,63,160,2,1,2,77,1,15,3094,0,0,157,1715,26,486,1238,0,4,70,1201,6,425,13323,889,12,5052
19,WEST BENGAL                                       ,1911,NORTH TWENTY FOUR PARGANA                         ,2012-13,16735,88,430,1252,19583,15,11,0,3645,186,475,103,243,0,0,0,1520,155,390,100,580,18,11,0,426,11,52,4,53,0,0,58,5041,87,87,26,91,17,0,548,4561,79,95,20,128,2,1,499,8783,210,563,1029,7893,12,18,2813,998,30,441,360,9511,2,3,530,81,0,14,7,325,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10034,290,711,1126,10187,21,13,9846,127,539,320,7811,12,9,10,0,2,0,3,0,0,1097,4,20,5,969,0,0,913,8,23,4,1436,0,0,0,0,0,0,0,0,0,3174,15,91,227,2738,0,1,2125,15,68,54,1914,0,3,437,8,4,13,522,0,0,254,1,6,7,268,0,1,7167,2,39,265,1048,0,0,6130,7,23,67,725,0,0,21842,1005,13,9003
19,WEST BENGAL                                       ,1920,PASCHIM MEDINIPUR                                 ,2012-13,23248,54,238,2176,12339,0,2118,0,3837,322,318,56,53,27,0,0,973,149,135,47,145,14,40,0,537,18,17,2,16,0,0,34,9582,55,45,8,26,3,0,841,7960,87,47,18,43,16,3,517,6700,266,309,1414,5386,10,999,1461,1469,94,262,815,5914,10,864,195,71,3,9,11,126,0,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14348,328,304,1916,8785,29,1262,11951,192,369,348,2726,10,622,20,3,16,4,0,0,0,911,2,1,6,509,1,122,828,0,1,5,517,1,152,0,0,0,0,0,0,0,2823,8,17,263,1909,0,257,1094,6,14,65,544,1,129,1507,8,13,15,519,1,70,643,5,14,6,155,0,36,9106,20,4,136,889,0,210,4341,4,4,15,234,0,123,19763,407,10,17044
19,WEST BENGAL                                       ,1919,PURBA MEDINIPUR                                   ,2012-13,14057,100,60,1698,12222,0,0,0,2888,254,245,43,64,0,0,0,33,22,0,2,265,0,0,0,323,13,4,2,25,0,0,27,4759,33,17,3,31,0,0,520,5047,60,12,9,81,0,0,240,4915,202,143,1173,4968,0,0,1415,901,61,103,524,5595,0,0,533,65,7,9,2,112,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7490,226,141,1390,7884,0,0,8520,150,147,323,2928,0,0,0,0,0,0,0,0,0,438,0,4,12,931,0,0,530,0,13,18,808,0,0,0,0,0,0,0,0,0,1561,8,3,125,1801,0,0,799,7,10,45,612,0,0,116,1,8,7,365,0,0,70,3,4,9,129,0,0,4233,16,2,180,1432,0,0,4382,4,1,107,758,0,0,16645,669,12,9797
19,WEST BENGAL                                       ,1914,PURULIYA                                          ,2012-13,8914,27,81,1602,6160,0,13,102,784,166,197,14,19,0,0,29,1033,203,146,0,97,0,0,6,293,18,5,6,2,0,0,19,2633,54,16,5,42,0,0,293,2863,63,58,10,59,0,0,331,3492,193,162,1022,2667,0,3,997,610,65,150,545,2552,0,6,110,33,3,11,5,51,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7221,287,242,1305,4082,0,9,2665,97,138,288,1276,0,0,38,12,22,0,15,0,0,448,0,17,15,490,0,4,359,0,5,8,413,0,0,0,0,0,0,0,0,0,1420,8,14,214,871,0,1,339,2,7,39,262,0,0,1027,20,10,59,316,0,0,313,5,8,22,58,0,0,4373,1,11,153,544,0,0,1530,0,4,51,181,0,0,8951,287,10,5280
19,WEST BENGAL                                       ,1921,SILIGURI                                          ,2012-13,2796,0,219,173,1717,0,191,0,1879,324,160,12,327,182,66,0,137,0,0,7,0,0,0,0,92,0,5,0,1,0,0,10,1065,13,11,1,8,5,3,160,1156,66,18,9,25,26,13,139,1694,184,154,109,769,92,123,299,296,58,168,70,1030,58,94,81,40,2,8,2,30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1733,113,191,119,1054,65,125,2610,210,173,72,809,117,109,0,0,0,0,0,0,0,268,1,4,1,77,0,6,201,0,11,0,104,0,17,0,0,0,0,0,0,0,609,13,33,35,247,1,32,663,17,16,11,164,7,19,194,21,9,9,64,0,16,353,33,12,10,56,11,12,1061,0,0,38,199,0,29,937,0,0,16,155,0,19,2451,123,12,1052
19,WEST BENGAL                                       ,1918,SOUTH  TWENTY FOUR PARGAN                         ,2012-13,17385,115,12,1276,13447,0,10,0,5192,661,272,117,150,0,26,0,456,326,258,111,672,0,0,0,591,57,12,9,11,0,0,65,6554,105,36,16,46,0,0,956,4824,169,44,18,61,0,1,472,7961,632,280,1021,5925,0,13,2129,986,129,128,386,6165,0,22,369,92,9,25,18,132,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10031,646,333,1134,7577,0,22,10977,455,192,334,4763,0,14,0,0,0,0,0,0,0,1011,0,5,12,703,0,0,1014,1,12,24,1226,0,0,0,0,0,0,0,0,0,3866,52,18,301,2315,0,4,2992,56,11,68,1307,0,1,429,6,9,14,353,0,0,224,5,0,7,139,0,0,7696,7,28,267,1904,0,0,5636,4,5,84,1425,0,0,15087,670,12,12686
19,WEST BENGAL                                       ,1904,UTTAR DINAJPUR                                    ,2012-13,10015,0,10,1265,3583,14,170,0,2060,95,0,0,0,31,0,0,0,0,49,25,324,0,0,0,365,16,0,7,1,1,0,69,4362,7,3,14,19,11,0,866,2464,20,8,8,30,6,0,305,2657,39,29,753,1232,15,75,910,682,13,17,471,1848,10,60,174,28,0,0,3,30,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5392,64,49,1036,2347,23,97,5165,31,8,220,813,20,40,1,0,0,0,0,0,0,748,0,2,23,391,1,22,769,0,0,11,356,1,11,0,0,0,0,0,0,0,1856,4,5,188,622,1,34,1670,3,1,56,230,2,15,236,0,0,8,116,1,6,230,2,0,5,47,4,2,3813,1,0,31,114,0,12,3784,0,0,5,40,0,6,5637,277,24,4748
35,ANDAMAN & NICOBAR ISLANDS                         ,3501  ,ANDAMANS                                          ,2013-14,323,414,1077,0,127,390,0,0,282,131,316,0,0,103,0,0,0,0,0,0,0,0,0,0,11,8,11,0,0,4,0,5,4,9,22,0,2,16,0,5,250,181,241,0,27,162,0,83,145,204,439,0,44,178,0,82,58,110,541,0,46,112,0,76,2,7,66,0,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,155,501,0,65,165,0,343,364,819,0,57,312,0,0,0,0,0,0,0,0,12,7,15,0,1,3,0,123,19,58,0,4,13,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,6,3,15,0,0,8,0,13,5,20,0,1,13,0,32,30,41,0,9,23,0,75,79,82,0,8,35,0,2873,232,14,50
35,ANDAMAN & NICOBAR ISLANDS                         ,3503  ,MIDDLE AND NORTH ANDAMANS                         ,2013-14,299,260,310,0,245,339,0,0,68,57,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,8,5,3,0,1,6,0,0,248,101,58,0,3,105,0,38,57,93,93,0,59,115,0,80,26,30,123,0,134,66,0,97,1,3,10,0,15,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,112,150,0,121,139,0,173,120,138,0,92,157,0,0,0,0,0,0,0,0,5,29,1,0,8,17,0,22,56,21,0,24,42,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,7,0,7,0,0,2,1,3,0,5,3,0,75,45,6,0,21,26,0,51,36,8,0,24,41,0,1355,218,6,78
35,ANDAMAN & NICOBAR ISLANDS                         ,3502  ,NICOBARS                                          ,2013-14,101,89,59,0,138,114,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,22,4,7,0,2,8,0,4,64,30,7,0,1,31,0,6,6,35,18,0,36,42,0,27,3,5,15,0,62,10,0,41,0,0,5,0,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,28,0,60,34,0,61,46,24,0,50,60,0,0,0,0,0,0,0,0,1,8,2,0,13,7,0,9,7,5,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,19,0,20,24,0,46,26,16,0,28,45,0,19,12,5,0,16,11,0,32,21,6,0,18,37,0,412,76,11,33
28,ANDHRA PRADESH                                    ,2801  ,ADILABAD                                          ,2013-14,5144,1764,87,5,75,1198,4461,0,2069,2544,0,0,0,469,2193,0,197,89,0,0,0,5,5,0,14,1,0,0,0,1,0,0,793,152,0,0,0,39,50,64,1804,693,1,0,0,130,253,127,3383,2415,1,1,14,623,2886,560,1153,998,34,4,58,508,3009,418,21,26,1,0,3,8,55,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4238,2343,23,5,50,865,4400,2930,1942,14,0,25,444,1853,2,0,0,0,0,0,0,110,46,15,0,0,198,53,130,66,35,0,0,165,353,0,0,0,0,0,0,0,593,390,12,0,5,88,612,445,307,18,0,6,64,318,1536,322,2,2,4,543,279,335,141,1,0,0,196,200,1425,455,0,0,0,44,408,618,240,1,0,0,10,178,17802,974,6,315
28,ANDHRA PRADESH                                    ,2822  ,ANANTAPUR                                         ,2013-14,6139,2907,101,0,204,210,7080,0,2374,2295,64,0,0,106,2623,0,74,46,0,0,0,42,0,0,9,7,0,0,0,0,0,2,180,101,1,0,1,2,81,38,1134,491,1,0,2,13,206,53,4630,2955,29,0,10,93,3990,380,2524,1607,89,0,184,162,4811,295,32,31,4,0,7,3,99,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4475,2966,56,0,123,153,5803,4034,2226,68,0,81,120,3384,0,0,0,0,0,0,0,42,32,19,0,0,33,48,36,24,22,0,0,52,468,0,0,0,0,0,0,0,531,326,5,0,15,23,626,514,292,6,0,6,21,501,276,152,3,0,9,8,219,161,67,1,0,6,8,164,1952,809,3,0,0,0,462,1298,487,1,0,0,0,259,23268,739,14,1086
28,ANDHRA PRADESH                                    ,2823  ,CHITTOOR                                          ,2013-14,7234,2450,193,0,157,103,7506,0,3253,1840,137,0,0,182,3735,0,128,67,0,0,0,0,74,0,2,19,0,0,0,0,2,0,382,116,4,0,0,7,196,1,1783,554,9,0,2,32,415,17,5938,2432,71,0,5,85,5408,122,2419,1179,190,0,137,126,4926,84,75,38,16,0,13,7,244,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5050,2073,146,0,83,100,6758,5549,2265,144,0,74,157,4433,0,0,0,0,0,0,0,7,6,10,0,0,0,10,9,13,30,0,0,28,114,0,0,0,0,0,0,0,917,289,22,0,17,4,822,594,242,13,0,11,4,484,227,82,5,0,13,3,191,184,63,3,0,2,2,162,3226,1051,0,0,0,0,1553,2472,831,2,0,1,2,1050,26453,226,6,213
28,ANDHRA PRADESH                                    ,2820  ,CUDDAPAH                                          ,2013-14,5858,1384,134,0,74,140,4267,0,1790,1469,0,0,0,244,2266,0,111,43,0,0,0,18,11,0,4,1,0,0,0,0,1,2,146,50,0,0,0,9,90,36,1011,253,0,0,1,31,253,74,4427,1803,12,0,9,201,3282,343,1976,688,78,0,60,72,2558,182,29,16,10,0,2,11,81,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4409,1681,74,0,38,148,4243,3184,1130,26,0,34,176,2022,0,0,0,0,0,0,0,71,39,7,0,2,28,72,95,46,27,0,0,50,207,0,0,0,0,0,0,0,592,158,5,0,6,13,432,454,157,6,0,6,33,296,258,52,1,0,0,2,118,91,31,0,0,3,2,92,1445,296,0,0,0,0,212,954,214,0,0,0,1,148,17055,596,9,180
28,ANDHRA PRADESH                                    ,2814  ,EAST GODAVARI                                     ,2013-14,7499,1618,206,0,39,608,7961,0,3735,4605,88,0,16,869,3736,0,325,367,0,0,0,149,73,0,10,11,0,0,0,1,3,2,420,205,7,0,1,49,198,35,1702,741,7,0,3,146,307,38,6989,4352,60,0,5,870,6022,190,2355,1185,166,0,39,458,4893,136,47,42,16,0,2,16,163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5469,3162,126,0,31,677,6892,6054,3374,130,0,19,863,4694,0,0,0,0,0,0,0,15,24,5,0,2,31,62,21,30,33,0,3,55,122,0,0,0,0,0,0,0,965,602,37,0,8,118,1159,1272,750,37,0,10,139,915,626,175,1,0,0,205,246,397,91,1,0,0,191,194,3176,645,0,0,0,63,1024,2371,415,0,0,0,39,600,30013,364,6,1045
28,ANDHRA PRADESH                                    ,2817  ,GUNTUR                                            ,2013-14,6760,2010,154,0,147,158,5476,0,2308,2268,20,0,12,1309,2779,0,549,893,0,0,0,1225,154,0,5,1,0,0,0,2,0,13,244,210,1,0,9,70,251,275,952,359,5,0,8,83,300,341,5588,2652,46,0,10,806,4234,1779,2201,1045,108,0,117,463,3141,677,25,24,7,0,11,19,100,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4064,1910,119,0,76,604,4516,4951,2381,48,0,79,839,3510,0,0,0,0,0,0,0,171,344,0,0,3,490,125,431,536,7,0,1,759,258,0,0,0,0,0,0,0,763,407,32,0,15,189,766,1155,581,15,0,14,255,752,265,100,5,0,5,31,150,176,73,0,0,2,21,129,2009,620,0,0,0,0,148,1917,544,0,0,0,0,100,22423,2397,6,485
28,ANDHRA PRADESH                                    ,2805  ,HYDERABAD                                         ,2013-14,2449,43,130,0,25,103,2740,0,6821,3069,472,5,1,1182,8134,0,352,193,0,0,0,16,103,0,21,2,0,0,0,1,4,0,405,198,5,0,1,26,235,15,1196,422,16,3,0,84,555,0,5902,2122,378,1,4,768,6067,5,2006,509,188,1,21,391,3924,2,75,52,15,0,0,24,192,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1428,635,120,1,1,279,3100,8179,2670,482,4,25,1015,7877,0,0,0,0,0,0,0,10,0,0,0,0,2,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,64,12,4,0,0,5,148,430,79,0,0,5,12,376,41,9,2,0,0,1,37,93,13,0,0,1,0,66,77,0,0,0,0,3,19,280,5,0,0,0,8,31,24772,7,12,103
28,ANDHRA PRADESH                                    ,2803  ,KARIMNAGAR                                        ,2013-14,4828,2022,181,0,382,213,7194,0,3005,3188,0,0,0,409,3853,0,85,29,0,0,0,0,5,0,52,7,0,0,0,0,0,1,201,197,0,0,0,18,154,84,1049,563,8,0,0,36,298,52,4625,3199,12,0,8,291,5193,354,1754,1190,112,0,350,174,4845,338,33,48,6,0,22,4,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3782,2921,85,0,234,301,7274,3932,2283,53,0,146,222,3328,0,0,0,0,0,0,0,55,20,6,0,2,46,51,149,15,37,0,0,53,399,0,0,0,0,0,0,0,454,380,27,0,35,47,783,568,314,15,0,20,39,455,187,76,5,0,10,13,179,134,44,3,0,4,4,106,858,367,0,0,6,8,307,578,196,0,0,4,2,140,23789,751,10,218
28,ANDHRA PRADESH                                    ,2810  ,KHAMMAM                                           ,2013-14,5192,2129,231,0,46,486,5026,0,2106,1574,0,0,0,482,2196,0,63,109,0,0,0,99,32,0,21,4,0,0,0,1,15,1,359,84,0,0,0,31,169,26,824,229,0,0,2,29,159,53,4331,2473,21,0,0,575,3771,520,1612,908,138,0,30,282,2800,239,16,9,5,0,0,0,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3781,2036,80,0,15,478,4251,3382,1671,84,0,17,440,2690,0,0,0,0,0,0,0,63,33,19,0,12,44,53,135,72,48,0,2,105,260,0,0,0,0,0,0,0,503,292,32,0,1,80,570,580,300,40,0,4,89,428,1673,713,7,0,7,171,974,814,377,2,0,3,147,562,874,299,0,0,0,0,84,517,152,0,0,0,6,65,18889,836,6,230
28,ANDHRA PRADESH                                    ,2816  ,KRISHNA                                           ,2013-14,4688,2466,161,0,30,157,5513,0,3111,2976,131,3,38,1188,3349,0,134,314,0,0,0,172,49,0,5,14,0,0,0,1,0,1,255,241,15,0,5,58,212,7,1077,616,18,0,1,105,320,14,4804,3500,67,3,14,819,4801,76,1741,1314,169,0,46,445,3477,54,33,41,10,0,2,10,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2949,2306,96,1,40,506,4535,4966,3420,183,2,28,932,4362,0,0,0,0,0,0,0,6,14,0,0,0,35,5,12,16,13,0,0,44,9,0,0,0,0,0,0,0,655,485,15,0,5,89,785,1020,687,44,1,3,151,738,151,96,0,0,0,6,134,110,89,2,0,0,5,105,1441,750,0,0,0,4,498,1542,733,0,0,1,0,422,23923,153,9,826
28,ANDHRA PRADESH                                    ,2821  ,KURNOOL                                           ,2013-14,5194,1905,171,0,273,261,5925,0,3231,3401,36,0,0,30,3449,0,88,24,0,0,0,0,0,0,18,7,0,0,0,1,2,0,257,214,5,0,3,11,139,33,1159,730,12,0,4,11,366,40,4844,3235,51,0,21,59,4384,278,2134,1092,90,0,217,131,3947,261,56,28,11,0,16,5,111,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4023,2722,92,0,142,112,5426,4445,2584,77,0,119,106,3523,0,0,0,0,0,0,0,35,12,4,0,11,28,25,10,12,34,0,1,45,400,0,0,0,0,0,0,0,685,421,19,0,20,21,716,732,452,28,0,22,38,725,196,87,2,0,4,20,162,147,81,1,0,1,9,122,1692,507,0,0,0,0,311,1133,379,0,0,0,3,227,22789,605,7,442
28,ANDHRA PRADESH                                    ,2807  ,MAHBUBNAGAR                                       ,2013-14,5896,2765,119,0,81,193,7356,0,3101,3002,0,0,11,408,3043,0,160,68,0,0,0,0,9,0,41,12,0,0,0,0,3,0,435,308,0,0,0,28,282,76,1577,833,0,0,1,37,359,113,5101,3255,10,0,8,287,4568,382,1785,1297,65,0,72,200,4571,310,35,28,1,0,2,3,116,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4428,3148,26,0,53,315,6427,4546,2585,50,0,30,240,3472,0,0,0,0,0,0,0,95,46,5,0,7,21,61,88,56,38,0,2,25,448,0,0,0,0,0,0,0,701,420,6,0,12,22,800,482,313,7,0,4,23,408,346,208,1,0,2,18,317,183,98,1,0,1,12,136,876,365,0,0,0,0,271,661,263,0,0,0,0,158,24883,852,13,177
