9,UTTAR PRADESH                                     ,910,GAUTAM BUDDHA NAGAR                               ,2012-13,613,37,28,224,52,3,9,0,177,95,36,33,37,8,6,0,593,32,17,219,43,3,8,0,149,80,21,32,34,8,5,0,2,0,4,0,3,0,0,9,3,0,0,30,2,1,0,36,0,0,0,0,100,100,100,100,100,100,100,100,790,132,64,256,89,11,15,1357,731,0,0,1903,136,155,0,2925,77,16,7,60,31,1,5,197,139,6,4,161,27,3,9,349,140,11,10,163,4,1,6,68,0,1,27,2,0,0,4233,1280,1120,1225,747,84,79,0,3971,1268,1101,1149,732,84,79,0,65,0,0,31,6,0,0,0,197,12,19,45,9,0,0,0,268,45,48,98,19,6,1,0,68.04,5,0,89.13,6.45,0,0,68.34,5,0,81.74,4.84,0,0,26710,27861,8963,9277,690,990,3326,4914,37527,33349,10512,10510,19738,24338,146,320,56,58,0,181,0,0,46,25,2,0,0,1,0,0,0,0,100,100,100,100,100,100,100,701,121,53,222,75,10,9,172,87,48,85,50,3,5,402,9,11,179,29,1,1,594,36,24,220,47,3,8,779,132,63,254,85,11,12,397,144,386,166,229,229
9,UTTAR PRADESH                                     ,909,GHAZIABAD                                         ,2012-13,882,49,15,403,14,0,0,5,712,418,35,171,122,1,2,0,728,21,2,351,11,0,0,0,219,105,23,88,99,1,2,0,4,1,0,1,0,0,0,6,9,0,0,77,7,0,0,93,0,0,0,0,100,100,100,100,100,100,100,100,1605,473,50,574,136,1,2,2841,789,0,0,174,3038,0,0,4001,168,38,6,139,52,0,0,403,672,87,8,346,38,1,1,1158,93,7,4,194,7,0,0,451,0,0,28,0,0,0,8460,4445,885,2811,942,2,2,0,7938,4383,880,2574,938,0,0,0,68,2,0,62,0,0,0,0,454,60,5,175,4,2,2,0,622,440,1,235,16,0,0,0,71.11,1.52,0,70.69,0,0,0,83.75,1.52,0,81.56,0,0,0,27244,28544,6867,7248,149,175,2728,5108,38145,34573,9458,9176,9677,23637,33,126,70,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,100.06,100,100,100,100,100,100,863,388,47,243,131,1,2,270,235,20,103,41,0,0,802,2,1,381,7,0,0,778,4,1,350,1,0,0,1604,473,50,575,132,1,2,697,316,1004,471,227,231
9,UTTAR PRADESH                                     ,965,GHAZIPUR                                          ,2012-13,1968,4,18,806,208,9,161,9,1416,56,10,748,95,1,6,0,1918,4,17,794,201,9,159,0,1330,48,10,710,87,1,6,0,57,8,5,19,43,2,26,161,649,13,15,548,147,5,93,1470,0,0,0,0,100,100,100,100,100,100,100,100,3408,99,29,1555,304,12,168,5584,104797,599,4917,51491,17745,487,11287,191323,564,43,3,480,107,6,36,1239,346,33,8,441,159,8,80,1084,484,0,3,582,56,6,80,1790,0,1,591,5,0,3,16733,641,142,7808,952,58,534,39,13676,585,125,6629,898,55,482,39,631,12,5,226,2,0,2,0,2435,51,12,953,52,3,50,0,416,9,2,163,126,0,82,0,82.47,0,0,82.28,0.34,0,1.2,77.18,0,0,70.51,0.34,0,1.2,105455,126855,29165,39141,5980,7524,24622,34371,114283,117837,32433,37162,94958,119137,930,1616,0,0,0,377,19,94,0,0,26,39,1,3,1,2,1,0,99.97,100,100,100,100,100,100,1209,70,26,572,268,12,154,228,14,6,168,107,2,10,1832,0,0,751,12,1,4,1870,0,0,769,13,0,4,3336,98,28,1511,286,10,157,1940,606,2609,1095,221,221
9,UTTAR PRADESH                                     ,953,GONDA                                             ,2012-13,1989,17,9,896,11,1,3,8,336,150,47,160,92,24,45,0,1949,15,6,887,6,1,2,2,293,108,35,159,85,19,42,0,11,0,0,4,4,0,1,20,85,2,1,371,0,0,0,459,0,0,0,0,100,100,100,100,100,100,100,100,2412,195,60,1059,103,36,48,3913,7421,81,35,26032,0,0,0,33569,206,36,11,306,43,10,11,623,138,5,8,297,19,3,8,486,411,7,3,672,2,1,1,1908,12,5,883,2,1,1,12120,1598,502,4494,506,278,160,0,9347,1384,439,3565,427,251,158,0,866,34,14,275,27,3,1,0,1911,180,49,654,52,24,1,0,2136,124,254,1289,418,63,64,0,90.05,61.11,3.57,86.03,0,50,14.29,86.08,55.56,3.57,71.29,0,0,14.29,111434,122885,33577,44304,10774,17982,12804,28407,106519,109668,29637,35684,69119,113628,571,3885,128,185,261,828,200,316,0,285,89,28,4,3,0,11,0,0,99.79,100,100,100,98.95,100,100,424,114,45,172,75,24,26,101,66,35,125,55,21,13,1905,12,5,876,2,1,1,1890,13,6,848,4,0,2,2186,188,59,947,98,32,43,1275,426,1872,646,226,225
9,UTTAR PRADESH                                     ,958,GORAKHPUR                                         ,2012-13,2162,4,3,857,22,2,0,4,482,63,19,332,113,8,14,0,2098,2,2,839,14,1,0,0,450,48,13,297,94,4,13,0,21,0,2,12,4,1,1,41,154,1,2,179,13,1,1,351,0,0,0,0,100,100,100,100,98.21,100,100,99.95,2657,90,25,1182,134,11,14,4114,18680,367,248,16695,1179,0,0,37169,218,19,11,391,74,6,8,727,179,4,0,300,26,2,2,517,322,1,1,512,1,1,0,1970,1,0,617,2,1,0,12709,723,197,5510,798,62,83,5,8800,595,169,4292,699,50,79,5,1081,20,3,265,18,0,0,0,2830,109,25,953,81,12,4,0,183,3,0,77,43,12,0,0,91.96,16.67,7.14,82.75,8.91,0,0,89.14,16.67,7.14,77,7.92,0,0,125051,154645,35040,48588,3229,4137,26360,36962,101697,121109,24715,33682,110385,141740,610,1535,0,86,0,277,0,0,0,199,19,23,3,2,0,1,0,0,100.15,100,100,100,100,100,100,856,62,19,463,107,10,10,150,22,15,110,72,3,3,2083,2,1,824,4,0,0,2135,3,1,846,3,0,0,2611,90,25,1172,128,11,14,1404,458,1536,526,217,218
9,UTTAR PRADESH                                     ,938,HAMIRPUR (U.P.)                                   ,2012-13,832,9,1,375,10,0,11,9,368,21,2,172,66,11,14,0,765,0,0,368,5,0,10,0,238,12,1,116,45,11,10,0,2,0,1,1,3,0,0,7,34,2,0,27,0,0,0,63,0,0,0,0,99.63,100,100,99.81,98.44,100,100,99.66,1121,40,4,514,72,11,25,1790,1512,100,0,1617,0,0,0,3229,276,4,3,293,35,2,14,627,234,9,3,161,15,6,4,441,86,9,0,212,1,0,1,814,4,0,346,7,0,9,4584,255,25,2067,306,43,111,16,3302,210,24,1475,245,43,82,16,299,7,1,115,4,0,11,0,983,39,0,477,57,0,18,0,636,17,6,328,511,13,45,0,97,11.11,0,86.01,0,0,64.29,97.84,33.33,0,92.23,0,0,64.29,40264,42382,22013,22425,3603,12678,8385,17610,51374,47775,20438,22767,22771,38903,581,4391,0,0,0,176,0,0,0,45,16,17,4,1,0,0,0,0,36.7,56.1,66.67,40.16,56.92,81.82,50,491,26,2,217,59,4,15,68,9,3,152,47,1,11,825,8,1,373,8,0,9,755,3,0,349,2,0,9,1189,45,7,539,76,11,25,540,194,546,215,235,234
9,UTTAR PRADESH                                     ,975,HAPUR (PANCHSHEEL NAGAR)                          ,2012-13,452,15,2,211,2,0,0,0,163,68,10,54,63,0,3,0,414,7,1,202,1,0,0,0,106,35,8,46,56,0,3,0,4,0,0,1,0,0,0,5,7,0,0,71,0,0,0,78,0,0,0,0,100,100,100,100,100,0,100,100,624,85,12,266,65,0,3,1055,792,0,0,2002,0,0,0,2794,100,20,2,72,22,0,3,219,125,1,1,147,5,0,0,279,45,7,1,113,0,0,0,267,0,0,20,0,0,0,2820,740,126,1181,519,0,10,0,2529,715,126,1057,517,0,10,0,61,2,0,47,0,0,0,0,230,23,0,77,2,0,0,0,0,0,0,0,0,0,0,0,73.19,0,0,73.64,0,0,0,84.84,0,0,81.82,0,0,0,14811,16226,3706,4970,837,1908,2128,4232,13374,14699,3117,3979,9323,15155,93,179,3,0,0,73,0,10,0,0,9,2,0,1,0,0,0,0,100,100,100,100,100,0,100,227,57,10,70,61,0,3,42,33,6,37,21,0,1,428,1,0,202,0,0,0,438,5,0,204,1,0,0,624,85,12,266,55,0,1,309,140,365,182,226,227
9,UTTAR PRADESH                                     ,925,HARDOI                                            ,2012-13,2785,4,8,1050,9,1,1,2,968,69,21,222,158,21,43,0,2694,1,7,1027,4,1,1,0,817,44,18,194,154,20,42,0,28,1,0,8,5,0,1,43,242,2,8,293,35,2,26,608,0,0,0,0,100,100,100,100,100,100,100,100,3723,74,29,1232,167,22,44,5291,27232,337,3873,36396,7043,159,4426,79466,576,19,7,481,97,10,9,1199,221,1,4,117,14,2,4,365,574,1,4,613,1,0,1,2467,2,2,756,2,1,0,16635,499,168,5385,792,118,161,2,12622,463,163,4226,736,103,152,2,606,2,0,215,14,1,0,0,3413,34,5,944,42,14,9,0,2448,38,7,781,249,14,8,0,84.78,28.57,0,85.56,0,0,0,81.53,42.86,0,77.48,0,0,0,184733,188057,66816,73533,14935,26041,44657,66309,272984,250686,79042,79400,134278,173621,1175,7579,597,695,18,613,0,62,0,305,13,1,0,0,0,0,0,0,100.08,100,100,100,99.39,100,100,735,42,23,245,107,8,28,178,21,10,124,50,4,15,2600,2,4,1002,4,0,0,2697,3,5,1005,2,1,0,3508,72,27,1225,153,20,30,2443,769,2838,1085,225,226
9,UTTAR PRADESH                                     ,913,HATHRAS                                           ,2012-13,1231,10,4,510,15,1,6,5,417,29,24,196,68,8,18,1,1157,8,3,492,12,0,3,0,329,23,11,168,45,4,16,1,23,1,0,9,1,0,0,34,95,1,0,51,0,0,0,147,0,0,0,0,100,100,100,99.86,95,100,91.67,99.72,1589,39,28,670,80,9,22,2438,8201,129,0,2880,0,0,0,11210,336,11,5,268,38,3,14,676,230,2,2,167,15,1,2,424,386,4,2,312,5,1,3,0,0,0,0,1,0,0,7324,281,333,3172,325,78,86,25,5049,256,294,2204,287,62,69,0,166,0,17,70,13,3,7,0,2109,25,22,898,25,13,7,25,823,20,90,352,460,8,51,0,65.24,30.77,0,62.13,1.92,0,0,63.99,30.77,0,63.53,0,0,0,44030,49487,15996,18947,1059,3508,7699,16161,44994,45783,15068,16285,23530,45705,397,1293,0,0,0,0,0,46,0,100,2,0,1,0,0,0,0,0,99.88,100,100,99.86,94.74,100,91.3,766,27,28,276,75,8,20,42,5,24,80,42,5,5,0,0,1,0,1,0,1,1133,6,1,485,1,0,0,1588,38,29,685,75,9,22,880,312,1064,369,226,222
9,UTTAR PRADESH                                     ,935,JALAUN                                            ,2012-13,1255,5,6,556,9,2,0,4,403,274,4,192,75,0,21,1,1178,1,1,538,7,0,0,0,242,107,0,142,49,0,19,0,29,1,0,2,8,0,3,43,276,1,0,177,2,0,0,456,0,0,0,0,71.85,99.28,100,77.43,97.5,100,100,77.36,1596,276,10,703,83,2,20,2692,24504,208,0,13212,0,0,0,37924,483,144,4,319,62,1,16,1029,292,2,2,258,13,0,4,576,130,0,4,352,0,2,0,1053,2,0,319,5,0,0,5612,1847,105,2697,295,18,72,24,4282,1800,105,2081,276,18,63,24,248,6,0,116,3,0,1,0,1082,41,0,500,16,0,8,0,993,90,76,412,538,7,61,2,86.95,8.51,0,80.62,14.52,0,12.5,85.9,6.38,0,78.66,16.13,0,25,48040,49397,21206,23801,2671,6120,12986,19894,51604,49069,20688,21597,33553,46331,409,1986,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69.77,98.93,100,75,96.05,100,89.47,627,208,9,286,64,2,8,44,35,6,61,66,1,5,1228,5,1,547,8,0,0,1248,4,0,548,1,0,0,1542,279,9,714,79,2,20,902,323,1323,532,226,226
9,UTTAR PRADESH                                     ,964,JAUNPUR                                           ,2012-13,2431,37,6,903,3,1,1,3,1004,140,36,530,112,8,37,0,2361,33,5,882,3,1,1,0,922,105,33,496,107,6,37,0,20,0,2,7,6,0,1,36,171,6,2,165,10,0,3,357,0,0,0,0,99.94,100,100,99.93,100,100,100,99.94,3503,198,43,1433,116,9,38,5341,39832,1811,1842,20158,3798,0,464,67905,493,62,25,708,81,6,28,1403,173,13,3,225,17,1,3,438,303,18,3,517,2,1,1,2099,25,3,651,2,0,0,16509,1333,290,7011,605,43,228,4,14582,1224,290,6285,575,43,207,4,456,25,0,167,8,0,8,0,1481,84,0,561,22,0,13,0,1366,278,127,609,361,10,51,0,81.55,40.35,9.52,71.68,5.26,20,10.71,79.84,35.09,9.52,66.31,1.32,20,0,145945,173214,43192,58936,4136,7708,32922,47192,236626,240979,85546,95220,136339,168062,585,1593,4067,10441,94,304,145,496,87,315,74,21,1,12,1,0,0,0,100.06,100,100,99.93,100,100,100,982,107,23,462,73,4,29,175,40,14,153,30,4,12,2348,30,4,870,2,0,0,2277,27,3,835,0,1,0,3481,197,42,1434,112,9,37,2249,749,2558,862,226,227
9,UTTAR PRADESH                                     ,936,JHANSI                                            ,2012-13,1216,12,12,563,6,0,10,0,230,291,43,52,50,27,21,0,1109,1,7,536,4,0,10,0,121,104,11,22,25,11,12,0,9,0,0,0,0,0,0,9,12,0,0,28,0,0,0,40,0,0,0,0,98.2,100,100,98.34,100,100,100,98.56,1403,298,55,581,56,27,30,2450,709,0,0,2216,0,0,0,2925,140,30,3,236,22,3,15,449,225,17,0,114,7,0,3,366,265,4,1,364,0,0,1,1141,2,2,472,3,0,9,5863,2362,560,2492,237,206,141,0,5159,2305,555,2274,211,201,135,0,243,2,0,71,11,0,0,0,461,55,5,147,15,5,6,0,65,10,44,65,138,2,9,0,93.5,0,0,87.95,0,0,45.45,93.67,0,0,86.57,0,0,40.91,62501,62486,30446,32957,494,314,10226,31946,81304,76475,37351,37504,25954,61899,108,478,141,68,0,380,213,0,38,95,0,5,0,0,0,0,0,0,98.63,100,100,97.94,100,100,100,810,292,53,270,54,27,25,42,99,39,136,47,11,13,1191,3,6,541,5,0,10,1178,6,4,539,2,0,10,1404,303,54,599,55,27,31,776,370,898,488,220,220
9,UTTAR PRADESH                                     ,906,JYOTIBA PHULE NAGAR                               ,2012-13,1087,8,7,488,9,2,6,0,570,235,52,303,80,17,12,0,1001,4,4,465,2,2,2,0,430,181,40,226,54,14,11,0,24,2,4,4,8,0,1,43,30,1,3,98,2,0,1,135,0,0,0,0,100,100,100,100,100,100,100,100,1758,249,65,799,90,19,18,2998,791,624,386,3973,254,0,0,6028,206,52,24,295,28,5,4,614,457,11,10,370,31,3,13,895,228,1,1,389,1,1,1,897,0,2,316,3,1,1,7705,1761,398,3626,436,114,32,0,7048,1700,385,3375,432,107,23,0,120,11,0,41,0,0,1,0,537,50,13,210,4,7,8,0,379,33,24,48,88,0,2,0,78.24,0,0,77.15,2.78,0,0,88.98,0,0,82.77,0,0,0,38487,46083,11650,15640,794,1287,3755,11053,63799,61384,18284,17689,15708,42952,71,621,22,21,0,256,0,0,0,88,104,6,6,15,1,0,0,0,100.06,100,100,100,100,100,100,973,202,54,460,75,13,14,300,113,27,226,32,6,3,1059,0,2,478,3,1,1,1041,5,4,461,4,1,6,1745,249,65,798,89,19,18,862,309,859,382,229,228
9,UTTAR PRADESH                                     ,930,KANNAUJ                                           ,2012-13,1187,9,2,488,8,0,2,39,221,37,1,167,23,1,15,0,1154,9,0,479,0,0,0,0,212,34,1,162,22,1,15,0,19,2,1,10,2,0,0,34,126,0,1,85,4,0,3,219,0,0,0,0,100,100,100,100,100,100,100,100,1407,50,14,639,31,1,18,2160,24157,0,375,6582,138,0,214,31466,162,35,1,250,20,1,14,483,116,0,2,210,7,0,2,376,278,6,0,287,0,0,0,1108,6,0,428,3,0,1,5964,245,85,2696,57,0,20,0,4878,232,85,2318,52,0,20,0,160,4,0,67,0,0,0,0,934,9,0,318,5,0,0,0,839,10,6,263,0,0,2,0,63.93,22.73,0,63.29,0,0,0,61.09,22.73,0,57.93,0,0,0,40861,43533,11292,13892,2484,3389,9835,13665,37489,39828,14562,12265,34654,42421,293,908,123,61,0,99,0,0,0,94,10,5,11,1,0,0,1,0,99.93,100,100,100,100,100,100,449,18,8,238,26,1,16,98,2,7,136,13,0,1,1168,7,0,479,5,0,1,1104,8,0,464,0,0,0,1361,50,13,636,28,1,17,769,231,923,259,224,223
9,UTTAR PRADESH                                     ,933,KANPUR DEHAT                                      ,2012-13,1665,0,0,709,11,0,6,3,179,26,7,120,79,6,22,0,1649,0,0,700,7,0,6,1,171,22,6,119,78,6,21,0,3,0,0,1,1,0,1,6,25,1,0,103,0,0,0,129,0,0,0,0,99.94,100,100,99.75,100,100,100,99.89,1748,27,8,776,90,6,28,2683,1657,268,0,4340,0,0,0,6265,227,4,0,382,53,1,10,677,560,1,1,392,14,0,2,973,409,0,0,483,4,0,1,1520,0,0,413,0,0,0,6311,186,100,3253,599,37,114,0,5490,181,100,2972,575,37,106,0,181,2,0,56,3,0,0,0,636,3,0,225,21,0,8,0,27,0,0,3,117,0,0,0,92.28,0,0,88.48,0,0,8.33,89.04,0,0,83.01,1.82,0,0,54553,56390,21092,25187,1038,836,15202,19577,54550,53682,23439,26776,46361,52685,290,192,0,0,127,64,0,0,0,0,7,1,1,2,0,0,0,0,99.77,100,100,99.74,98.8,100,100,514,13,6,218,50,3,2,51,3,6,84,56,2,6,1599,0,0,668,0,0,1,1626,0,0,688,1,0,1,1810,26,8,812,86,5,24,446,115,533,239,236,237
9,UTTAR PRADESH                                     ,934,KANPUR NAGAR                                      ,2012-13,1662,13,2,645,5,1,0,0,1271,237,30,686,49,1,10,0,1350,8,0,586,3,0,0,0,312,51,15,181,41,0,5,0,38,1,0,2,1,0,1,43,45,2,0,64,0,0,0,111,0,0,0,0,100,100,96,100,94,100,100,99.91,2958,265,32,1319,54,2,10,4640,4023,81,0,3378,0,0,0,7482,186,44,3,224,15,0,3,475,540,5,15,370,13,1,3,947,318,6,0,286,0,0,0,1266,4,0,310,0,0,0,15211,1883,413,6853,505,2,47,0,13156,1793,411,6180,485,2,47,0,394,10,0,109,2,0,0,0,1661,80,2,564,18,0,0,0,753,40,164,379,278,4,42,0,89.45,15.79,0,83.94,0,0,0,88.81,18.42,0,79.76,0,0,0,60689,63300,19937,24685,656,1078,13759,22474,101241,96218,36873,38129,48492,59526,71,118,51,40,0,0,0,0,0,0,36,15,0,1,0,0,0,0,100.03,100,95.65,100,88.68,100,100,1268,157,25,574,43,2,7,532,94,17,362,23,1,3,1600,7,0,628,2,0,0,1615,7,0,625,1,0,0,2956,264,30,1331,54,2,10,1081,452,1431,637,232,233
9,UTTAR PRADESH                                     ,972,KANSHIRAM NAGAR                                   ,2012-13,930,1,4,443,29,0,13,3,311,0,6,150,43,4,32,0,884,1,3,432,20,0,11,0,230,0,6,117,32,4,30,0,6,0,1,0,0,0,1,8,28,0,0,99,0,0,0,127,0,0,0,0,76.01,100,100,78.08,94.03,100,90.7,77.73,1221,1,10,573,71,4,45,1925,2535,0,0,5409,0,0,0,7944,245,1,2,304,38,4,24,618,85,0,3,208,21,1,13,334,186,1,1,281,1,0,1,853,0,2,320,7,0,3,5422,3,71,2479,439,19,167,0,4228,3,60,1800,378,19,163,0,168,0,5,97,13,0,2,0,1032,0,6,582,48,0,8,0,1265,5,33,665,331,2,45,0,92.05,100,0,81.41,0,0,0,93.23,100,0,75,0,0,0,52418,56827,12153,15344,486,5133,5852,12101,52726,52242,11959,14123,34484,53393,81,1595,46,185,0,0,21,14,0,0,2,0,0,0,0,0,0,0,80.81,0,100,78.97,96.97,100,100,328,0,5,146,49,2,25,26,0,5,58,33,0,8,918,1,2,420,20,0,9,919,1,2,431,9,0,6,1212,1,7,585,56,3,30,658,105,726,190,228,227
9,UTTAR PRADESH                                     ,944,KAUSHAMBI                                         ,2012-13,928,8,4,485,26,0,3,5,216,23,8,168,18,2,15,1,921,8,2,483,23,0,3,2,211,23,7,164,18,2,15,1,2,0,0,0,1,0,0,3,24,0,0,39,0,0,2,65,0,0,0,0,99.83,96.88,100,100,95.35,100,100,99.69,1132,33,15,581,44,2,18,1827,1316,0,0,1958,0,0,45,3319,162,19,5,363,28,1,11,589,92,4,3,193,8,1,6,314,282,3,3,338,0,0,2,875,3,0,349,2,0,0,6139,242,113,2873,169,8,53,2,5532,228,107,2598,144,8,53,2,149,0,0,34,7,0,0,0,458,14,6,241,18,0,0,0,167,4,0,56,123,2,6,2,90.54,6.67,0,85.88,0,0,0,86.28,6.67,0,81.49,0,0,0,61748,66953,15952,19814,4338,10798,9913,18229,80528,78703,23727,25621,44311,63022,285,1629,0,54,264,100,0,155,0,103,8,2,4,0,0,0,0,0,100,96.77,100,99.68,95.35,100,100,344,10,7,165,36,1,13,31,6,5,92,24,2,4,886,4,0,472,3,0,1,916,7,1,477,11,0,0,1137,33,15,649,43,2,17,487,137,698,227,235,235
9,UTTAR PRADESH                                     ,923,KHERI                                             ,2012-13,2405,23,2,1132,9,3,3,6,278,46,21,90,64,2,7,0,2348,19,0,1118,6,2,3,0,186,35,11,63,41,2,5,0,19,0,1,3,0,0,0,23,117,1,0,465,0,0,1,584,0,0,0,0,92.91,97.06,81.82,94.08,80,100,60,92.99,2645,68,21,1202,68,5,9,4018,17139,104,0,52371,0,0,0,69614,254,28,6,374,40,1,5,708,91,3,7,98,23,1,6,235,488,6,0,758,1,1,2,2352,14,0,1055,4,2,0,11501,460,176,4641,345,28,10,0,8240,383,68,3529,344,24,8,0,708,15,0,224,4,1,1,0,2472,66,0,858,15,3,1,0,2280,86,185,744,360,42,14,0,85.43,41.94,0,63.63,0,66.67,28.57,81.36,41.94,0,49.13,2.27,66.67,28.57,208726,212286,71916,77743,9977,23746,29929,43213,185917,186790,62982,67818,126178,172595,838,3725,416,371,220,422,102,3,348,3937,3,0,0,0,0,0,0,0,99.96,98.55,80,100,84.13,100,66.67,617,45,19,471,54,3,3,105,21,16,80,57,3,5,2378,14,1,1121,7,2,0,1978,11,1,703,3,2,1,2686,68,20,1222,68,5,9,2007,711,2118,979,229,227
9,UTTAR PRADESH                                     ,959,KUSHINAGAR                                        ,2012-13,2011,3,5,826,32,1,11,1,380,123,24,152,71,6,19,0,1991,2,3,818,29,0,11,0,363,116,22,140,65,6,19,0,4,0,0,0,1,0,0,5,138,0,1,342,2,0,0,483,0,0,0,0,99.6,98.89,100,100,97.03,100,100,99.61,2467,180,37,932,103,9,31,3759,12345,0,240,18168,539,0,0,31292,434,83,16,371,60,5,15,984,185,3,1,446,16,1,4,657,583,0,0,648,6,0,4,1856,0,1,671,2,0,0,14172,1661,382,4936,1018,70,231,0,12837,1505,380,4500,996,70,224,0,364,33,0,145,10,0,0,0,977,123,2,291,12,0,7,0,1378,73,95,385,237,62,58,0,86.92,5.56,0,89.58,0,0,0,87.37,11.11,0,87.17,2.3,0,6.25,129974,164199,34432,47255,1635,2085,24492,37036,148643,168071,31535,40484,118518,156978,106,743,125,66,0,172,163,0,48,14,84,54,8,1,0,2,1,0,99.39,98.32,100,99.9,96.91,100,100,660,71,23,348,77,5,19,82,27,18,103,52,4,5,1870,0,1,793,5,0,0,1999,2,2,814,8,1,0,2436,176,36,966,103,9,31,1030,288,1992,627,216,217
9,UTTAR PRADESH                                     ,937,LALITPUR                                          ,2012-13,1044,0,6,498,9,0,1,0,188,59,2,53,13,2,9,0,1009,0,1,483,3,0,1,0,130,13,1,35,8,1,6,0,0,0,0,0,0,0,0,0,132,0,0,81,0,0,0,213,0,0,0,0,99.75,100,100,100,93.75,100,100,99.78,1232,59,8,551,22,2,10,1884,6228,0,0,8523,0,0,0,14751,138,1,0,193,12,0,3,347,153,0,0,45,2,0,3,203,299,0,0,313,0,0,0,855,0,0,344,1,0,0,5427,530,88,2493,118,14,56,0,5237,530,85,2419,118,14,56,0,67,0,3,15,0,0,0,0,123,0,0,59,0,0,0,0,281,0,0,130,47,0,22,0,88.03,0,0,96.39,17.65,0,0,87.64,0,0,96.19,5.88,0,0,62292,63140,30195,32281,883,3973,9792,29083,62086,59865,27219,27159,29503,61233,197,974,0,0,0,102,160,0,156,31,0,0,0,0,0,0,0,0,100.42,100,100,100,100,100,100,401,50,8,187,20,2,7,38,13,6,155,16,0,3,946,0,1,480,6,0,0,1040,0,2,495,3,0,0,1165,59,8,541,22,2,10,590,227,797,395,229,229
9,UTTAR PRADESH                                     ,927,LUCKNOW                                           ,2012-13,1413,2,10,476,5,5,0,9,1431,488,294,315,124,90,8,8,1166,2,10,415,3,5,0,0,200,142,122,17,63,16,3,4,13,1,0,1,0,0,0,15,646,66,6,240,3,39,11,1011,0,0,0,0,100,100,100,100,100,100,100,100,2938,508,245,779,129,61,11,4678,194040,13678,1956,34194,217,4911,1173,250169,471,158,130,111,66,63,0,1002,303,66,123,146,10,54,1,713,251,1,3,274,0,4,0,1376,1,1,458,1,0,0,19499,4486,1317,4868,489,173,28,36,17854,4351,1294,4542,470,173,28,31,335,8,9,79,0,0,0,5,1310,127,14,247,19,0,0,0,528,44,23,171,17,0,0,0,95.21,0,1.32,91.79,6.25,0,0,94.86,0,1.32,89.73,8.33,0,0,64161,69999,17371,24776,2994,8047,15913,23227,65903,66816,15338,20547,58428,66459,198,1916,4,6,0,100,0,55,0,0,116,19,3,0,1,35,3,0,100.14,100,100,100,100,100,100,1606,379,214,380,120,59,11,399,118,74,151,41,9,0,1396,1,4,474,2,5,0,1337,2,1,460,0,0,0,2922,509,215,790,88,51,11,1526,678,2393,1048,227,230
9,UTTAR PRADESH                                     ,957,MAHARAJGANJ                                       ,2012-13,1316,3,12,629,4,0,4,3,812,56,26,149,68,1,15,0,1299,3,3,615,4,0,4,0,806,53,26,148,68,1,15,0,1,0,32,0,65,0,15,113,232,0,6,333,0,0,4,575,0,0,0,0,100,100,100,100,100,100,100,100,2131,77,39,768,72,1,19,3108,26359,0,991,26955,0,0,55,54360,204,51,19,243,44,1,10,572,281,10,3,243,3,0,4,547,120,0,1,242,1,0,2,1290,2,5,614,0,0,0,10530,707,77,3314,86,10,23,2,9066,545,63,2966,84,10,23,2,276,51,0,58,0,0,0,0,1188,111,14,290,2,0,0,0,134,0,0,38,0,0,0,0,54.94,0,9.52,50.38,0,0,11.11,52.25,0,9.52,48.85,0,0,11.11,71230,90378,13448,18609,1322,1904,12044,17595,47698,61321,8497,11395,65053,84730,172,447,0,0,0,0,0,0,0,0,5,18,1,0,0,0,0,0,100,100,100,100,100,100,100,997,34,30,255,67,1,18,38,8,19,51,63,0,11,1296,2,5,626,3,0,4,835,0,9,395,0,0,0,2110,77,38,777,70,1,15,1116,291,1312,477,224,222
9,UTTAR PRADESH                                     ,939,MAHOBA                                            ,2012-13,676,2,1,353,17,0,2,0,172,85,6,45,16,2,4,0,623,1,1,330,11,0,1,0,120,38,4,43,11,1,3,0,1,0,0,0,0,0,0,1,21,1,0,50,5,0,0,77,0,0,0,0,100,100,100,100,100,100,100,100,838,88,7,388,35,3,6,1365,2151,142,0,3156,162,0,0,5611,220,39,5,202,17,1,3,487,102,1,0,94,11,1,1,210,93,2,0,243,7,0,1,664,0,0,342,5,0,0,3476,614,93,1468,252,52,30,0,2959,563,88,1282,247,52,25,0,52,2,0,36,0,0,4,0,465,49,5,150,5,0,1,0,353,2,2,115,20,0,0,0,90.95,0,0,89.75,4,0,25,91.24,0,0,90.03,0,0,25,35750,37136,14175,16023,459,2071,5026,14470,33629,32892,12849,13762,15949,35648,80,498,0,0,0,0,0,23,0,0,0,1,0,0,3,1,0,0,100,100,100,100,100,100,100,512,67,6,200,29,3,4,11,3,2,98,19,2,2,668,0,0,350,8,0,0,666,0,0,350,14,0,0,844,88,7,398,35,3,5,445,149,648,285,224,224
